"Date","Price","Open","High","Low","Vol.","Change %"
"11/16/2020","1,342.81","1,331.15","1,345.69","1,330.52","","1.72%"
"11/13/2020","1,320.15","1,328.92","1,331.21","1,312.12","","-1.31%"
"11/12/2020","1,337.71","1,338.49","1,344.89","1,328.55","","-0.13%"
"11/11/2020","1,339.44","1,332.05","1,339.68","1,329.25","","1.71%"
"11/10/2020","1,316.97","1,312.99","1,329.48","1,311.25","","1.25%"
"11/09/2020","1,300.76","1,292.66","1,304.68","1,291.31","","1.46%"
"11/06/2020","1,282.02","1,275.82","1,285.93","1,272.61","","0.50%"
"11/05/2020","1,275.60","1,260.40","1,276.83","1,259.65","","1.37%"
"11/04/2020","1,258.35","1,258.70","1,265.44","1,251.92","","1.21%"
"11/02/2020","1,243.25","1,230.41","1,249.58","1,229.85","","1.89%"
"10/30/2020","1,220.14","1,239.28","1,239.28","1,219.10","","-1.96%"
"10/29/2020","1,244.59","1,231.95","1,247.68","1,231.88","","-0.06%"
"10/28/2020","1,245.32","1,240.50","1,247.05","1,237.92","","-0.31%"
"10/27/2020","1,249.23","1,243.32","1,249.30","1,234.15","","-0.13%"
"10/26/2020","1,250.91","1,253.60","1,257.83","1,248.97","","-0.37%"
"10/23/2020","1,255.56","1,255.42","1,257.91","1,247.91","","0.40%"
"10/22/2020","1,250.59","1,256.03","1,256.42","1,248.66","","-1.04%"
"10/21/2020","1,263.67","1,260.52","1,269.88","1,260.16","","0.72%"
"10/20/2020","1,254.66","1,259.19","1,263.22","1,252.71","","-0.76%"
"10/19/2020","1,264.31","1,256.25","1,267.36","1,256.23","","1.23%"
"10/16/2020","1,248.96","1,256.39","1,256.78","1,247.62","","-0.86%"
"10/15/2020","1,259.76","1,265.31","1,267.04","1,257.66","","-0.70%"
"10/14/2020","1,268.58","1,266.94","1,269.90","1,263.90","","-0.33%"
"10/13/2020","1,272.77","1,273.65","1,274.17","1,265.93","","0.39%"
"10/12/2020","1,267.86","1,269.06","1,270.53","1,263.69","","-0.27%"
"10/09/2020","1,271.29","1,279.00","1,279.46","1,268.23","","-0.51%"
"10/08/2020","1,277.83","1,274.37","1,281.76","1,270.39","","0.54%"
"10/07/2020","1,270.99","1,262.13","1,272.04","1,261.24","","0.06%"
"10/06/2020","1,270.18","1,268.56","1,271.33","1,263.64","","0.58%"
"10/05/2020","1,262.87","1,255.46","1,267.21","1,255.40","","1.70%"
"10/02/2020","1,241.70","1,259.20","1,263.82","1,236.93","","-0.94%"
"10/01/2020","1,253.53","1,253.53","1,253.53","1,253.53","","0.00%"
"09/30/2020","1,253.53","1,271.78","1,275.18","1,253.53","","-1.92%"
"09/29/2020","1,278.12","1,272.49","1,284.10","1,268.71","","-0.23%"
"09/28/2020","1,281.07","1,269.47","1,281.07","1,265.41","","1.65%"
"09/25/2020","1,260.32","1,261.66","1,262.44","1,256.64","","0.37%"
"09/24/2020","1,255.69","1,261.51","1,263.14","1,254.37","","-1.06%"
"09/23/2020","1,269.17","1,264.78","1,270.90","1,259.94","","-0.08%"
"09/18/2020","1,270.20","1,265.06","1,271.41","1,264.59","","0.41%"
"09/17/2020","1,264.99","1,269.08","1,271.20","1,262.25","","-0.45%"
"09/16/2020","1,270.76","1,267.25","1,273.52","1,265.67","","0.12%"
"09/15/2020","1,269.18","1,271.68","1,272.38","1,265.17","","-0.66%"
"09/14/2020","1,277.64","1,269.92","1,278.74","1,269.46","","0.85%"
"09/11/2020","1,266.87","1,253.91","1,266.87","1,253.53","","0.69%"
"09/10/2020","1,258.13","1,250.03","1,258.31","1,249.44","","1.27%"
"09/09/2020","1,242.41","1,237.10","1,244.06","1,233.45","","-0.98%"
"09/08/2020","1,254.65","1,250.51","1,254.65","1,246.36","","0.62%"
"09/07/2020","1,246.88","1,249.68","1,254.37","1,245.28","","-0.47%"
"09/04/2020","1,252.81","1,249.28","1,255.37","1,248.33","","-0.92%"
"09/03/2020","1,264.46","1,270.46","1,270.75","1,262.19","","0.53%"
"09/02/2020","1,257.83","1,257.49","1,257.94","1,252.74","","0.45%"
"09/01/2020","1,252.21","1,250.59","1,254.56","1,245.34","","-0.15%"
"08/31/2020","1,254.12","1,257.82","1,268.42","1,253.61","","0.78%"
"08/28/2020","1,244.44","1,256.94","1,269.02","1,233.07","","-0.62%"
"08/27/2020","1,252.24","1,258.33","1,259.16","1,251.05","","-0.54%"
"08/26/2020","1,259.02","1,254.79","1,259.06","1,253.08","","-0.04%"
"08/25/2020","1,259.50","1,259.68","1,266.88","1,258.54","","1.14%"
"08/24/2020","1,245.35","1,242.84","1,246.39","1,239.81","","0.19%"
"08/21/2020","1,242.97","1,247.30","1,252.90","1,242.00","","0.27%"
"08/20/2020","1,239.61","1,244.60","1,250.02","1,238.95","","-0.88%"
"08/19/2020","1,250.66","1,243.58","1,252.83","1,241.95","","0.18%"
"08/18/2020","1,248.42","1,246.51","1,250.03","1,239.69","","0.03%"
"08/17/2020","1,248.01","1,254.59","1,259.42","1,248.01","","-0.84%"
"08/14/2020","1,258.53","1,259.44","1,261.74","1,255.12","","-0.05%"
"08/13/2020","1,259.15","1,255.91","1,262.99","1,251.94","","1.18%"
"08/12/2020","1,244.51","1,231.49","1,246.40","1,229.41","","1.24%"
"08/11/2020","1,229.24","1,210.43","1,229.32","1,209.60","","2.56%"
"08/07/2020","1,198.58","1,200.49","1,203.66","1,193.45","","-0.14%"
"08/06/2020","1,200.30","1,202.87","1,208.01","1,196.96","","-0.33%"
"08/05/2020","1,204.26","1,199.59","1,204.96","1,192.85","","-0.04%"
"08/04/2020","1,204.70","1,190.82","1,205.10","1,190.75","","2.18%"
"08/03/2020","1,179.00","1,169.74","1,179.48","1,167.71","","1.75%"
"07/31/2020","1,158.70","1,185.86","1,187.21","1,158.70","","-2.76%"
"07/30/2020","1,191.56","1,203.09","1,203.38","1,191.09","","-0.63%"
"07/29/2020","1,199.12","1,207.59","1,208.81","1,198.40","","-1.26%"
"07/28/2020","1,214.41","1,219.35","1,226.00","1,212.90","","-0.48%"
"07/27/2020","1,220.29","1,205.04","1,220.29","1,201.74","","0.18%"
"07/22/2020","1,218.09","1,221.45","1,225.42","1,218.09","","-0.57%"
"07/21/2020","1,225.04","1,223.78","1,226.76","1,221.57","","0.29%"
"07/20/2020","1,221.47","1,222.29","1,223.18","1,213.94","","0.18%"
"07/17/2020","1,219.32","1,225.01","1,226.76","1,216.82","","-0.36%"
"07/16/2020","1,223.67","1,230.71","1,232.28","1,222.05","","-0.65%"
"07/15/2020","1,231.71","1,223.77","1,232.95","1,222.99","","1.55%"
"07/14/2020","1,212.86","1,212.24","1,216.78","1,209.12","","-0.51%"
"07/13/2020","1,219.04","1,207.33","1,219.05","1,205.05","","2.40%"
"07/10/2020","1,190.48","1,203.99","1,204.97","1,190.48","","-1.35%"
"07/09/2020","1,206.76","1,204.86","1,215.20","1,201.23","","0.04%"
"07/08/2020","1,206.31","1,212.27","1,223.48","1,206.31","","-0.91%"
"07/07/2020","1,217.36","1,219.12","1,222.83","1,212.97","","-0.37%"
"07/06/2020","1,221.86","1,205.06","1,221.96","1,204.92","","1.57%"
"07/03/2020","1,203.02","1,201.97","1,203.81","1,193.38","","0.59%"
"07/02/2020","1,195.92","1,194.93","1,202.31","1,190.56","","0.39%"
"07/01/2020","1,191.32","1,208.76","1,209.42","1,187.56","","-1.24%"
"06/30/2020","1,206.23","1,214.51","1,217.21","1,205.12","","0.68%"
"06/29/2020","1,198.08","1,206.97","1,208.25","1,197.20","","-1.84%"
"06/26/2020","1,220.58","1,215.89","1,224.87","1,214.90","","0.97%"
"06/25/2020","1,208.83","1,211.34","1,216.95","1,204.52","","-1.22%"
"06/24/2020","1,223.73","1,225.05","1,228.01","1,220.85","","-0.37%"
"06/23/2020","1,228.31","1,229.91","1,236.31","1,214.67","","0.50%"
"06/22/2020","1,222.16","1,220.60","1,228.67","1,219.10","","-0.25%"
"06/19/2020","1,225.28","1,230.07","1,230.07","1,219.34","","-0.02%"
"06/18/2020","1,225.56","1,224.38","1,228.56","1,213.17","","-0.30%"
"06/17/2020","1,229.23","1,233.11","1,234.18","1,223.09","","-0.43%"
"06/16/2020","1,234.56","1,204.58","1,238.20","1,204.00","","4.10%"
"06/15/2020","1,185.95","1,209.80","1,219.32","1,185.95","","-2.56%"
"06/12/2020","1,217.10","1,208.76","1,219.97","1,193.71","","-1.08%"
"06/11/2020","1,230.44","1,245.29","1,250.35","1,229.81","","-2.19%"
"06/10/2020","1,257.96","1,253.35","1,261.83","1,251.32","","-0.27%"
"06/09/2020","1,261.38","1,262.16","1,265.34","1,253.01","","-0.15%"
"06/08/2020","1,263.23","1,261.47","1,263.23","1,254.30","","1.16%"
"06/05/2020","1,248.75","1,237.80","1,248.75","1,235.69","","0.61%"
"06/04/2020","1,241.23","1,249.48","1,249.97","1,230.74","","0.33%"
"06/03/2020","1,237.15","1,242.24","1,246.84","1,229.28","","0.79%"
"06/02/2020","1,227.48","1,219.02","1,231.63","1,216.66","","1.20%"
"06/01/2020","1,212.91","1,208.93","1,216.99","1,207.31","","0.34%"
"05/29/2020","1,208.77","1,211.52","1,218.86","1,206.78","","-0.92%"
"05/28/2020","1,219.99","1,207.26","1,221.22","1,203.06","","1.90%"
"05/27/2020","1,197.22","1,186.13","1,198.75","1,181.71","","0.99%"
"05/26/2020","1,185.47","1,168.46","1,187.76","1,167.43","","2.22%"
"05/25/2020","1,159.71","1,154.88","1,159.71","1,151.77","","1.61%"
"05/22/2020","1,141.31","1,152.84","1,155.37","1,138.51","","-0.93%"
"05/21/2020","1,152.07","1,159.30","1,160.82","1,149.75","","-0.28%"
"05/20/2020","1,155.32","1,146.78","1,158.92","1,146.64","","0.56%"
"05/19/2020","1,148.93","1,144.20","1,152.76","1,143.76","","1.88%"
"05/18/2020","1,127.73","1,126.67","1,130.82","1,121.28","","0.36%"
"05/15/2020","1,123.72","1,128.75","1,130.65","1,114.58","","0.45%"
"05/14/2020","1,118.64","1,132.10","1,134.46","1,118.64","","-1.84%"
"05/13/2020","1,139.65","1,130.74","1,142.48","1,128.20","","-0.15%"
"05/12/2020","1,141.31","1,144.26","1,146.34","1,139.40","","-0.28%"
"05/11/2020","1,144.48","1,136.05","1,148.23","1,134.48","","1.47%"
"05/08/2020","1,127.93","1,115.93","1,127.96","1,114.48","","2.23%"
"05/07/2020","1,103.35","1,098.21","1,104.06","1,097.10","","-0.39%"
"05/01/2020","1,107.68","1,124.83","1,126.09","1,102.63","","-2.32%"
"04/30/2020","1,134.03","1,139.19","1,145.95","1,134.02","","1.02%"
"04/28/2020","1,122.60","1,120.73","1,123.47","1,114.93","","0.07%"
"04/27/2020","1,121.84","1,106.39","1,123.61","1,105.66","","1.88%"
"04/24/2020","1,101.16","1,099.74","1,102.39","1,093.21","","-0.35%"
"04/23/2020","1,104.98","1,097.68","1,104.98","1,094.16","","1.27%"
"04/22/2020","1,091.09","1,089.88","1,094.92","1,079.74","","-0.59%"
"04/21/2020","1,097.57","1,101.23","1,106.77","1,093.76","","-1.16%"
"04/20/2020","1,110.45","1,111.42","1,115.84","1,109.19","","-0.81%"
"04/17/2020","1,119.51","1,114.99","1,128.93","1,110.44","","1.58%"
"04/16/2020","1,102.06","1,100.82","1,104.40","1,092.83","","-1.15%"
"04/15/2020","1,114.91","1,109.61","1,118.20","1,105.43","","0.21%"
"04/14/2020","1,112.52","1,093.68","1,114.79","1,091.26","","2.04%"
"04/13/2020","1,090.31","1,100.94","1,104.50","1,089.31","","-1.70%"
"04/10/2020","1,109.19","1,099.39","1,110.51","1,086.59","","0.86%"
"04/09/2020","1,099.76","1,106.03","1,106.03","1,087.19","","-0.67%"
"04/08/2020","1,107.23","1,094.62","1,112.07","1,082.49","","1.58%"
"04/07/2020","1,090.04","1,086.81","1,100.47","1,069.14","","1.86%"
"04/06/2020","1,070.12","1,033.45","1,075.50","1,031.19","","3.87%"
"04/03/2020","1,030.24","1,037.44","1,048.31","1,021.69","","-0.20%"
"04/02/2020","1,032.32","1,038.79","1,045.37","1,030.02","","-1.45%"
"04/01/2020","1,047.54","1,075.92","1,082.39","1,037.92","","-3.63%"
"03/31/2020","1,086.97","1,113.50","1,116.47","1,084.66","","-2.33%"
"03/30/2020","1,112.86","1,098.36","1,112.86","1,079.17","","-1.57%"
"03/27/2020","1,130.60","1,104.63","1,130.60","1,098.07","","4.24%"
"03/26/2020","1,084.66","1,090.52","1,094.85","1,071.96","","-1.96%"
"03/25/2020","1,106.36","1,052.07","1,106.36","1,051.81","","7.06%"
"03/24/2020","1,033.45","1,016.62","1,036.17","1,014.69","","3.22%"
"03/23/2020","1,001.21","992.31","1,005.12","979.65","","0.51%"
"03/19/2020","996.13","1,001.56","1,019.98","988.59","","0.94%"
"03/18/2020","986.84","992.27","1,020.04","985.57","","0.31%"
"03/17/2020","983.79","946.73","993.81","932.96","","2.31%"
"03/16/2020","961.61","987.57","1,002.37","957.75","","-2.17%"
"03/13/2020","982.93","1,012.51","1,017.38","936.41","","-4.94%"
"03/12/2020","1,033.98","1,058.89","1,060.95","1,022.04","","-4.09%"
"03/11/2020","1,078.05","1,091.23","1,105.77","1,077.07","","-1.46%"
"03/10/2020","1,094.00","1,067.90","1,100.73","1,036.64","","1.22%"
"03/09/2020","1,080.85","1,121.88","1,122.29","1,072.30","","-5.54%"
"03/06/2020","1,144.30","1,159.61","1,160.71","1,138.44","","-2.85%"
"03/05/2020","1,177.83","1,181.87","1,181.87","1,171.80","","0.96%"
"03/04/2020","1,166.66","1,156.16","1,175.19","1,153.02","","-0.15%"
"03/03/2020","1,168.36","1,199.90","1,203.20","1,168.36","","-1.28%"
"03/02/2020","1,183.50","1,156.87","1,195.50","1,156.77","","0.77%"
"02/28/2020","1,174.44","1,194.17","1,194.90","1,166.16","","-3.56%"
"02/27/2020","1,217.84","1,237.19","1,238.03","1,212.36","","-2.31%"
"02/26/2020","1,246.59","1,244.26","1,248.80","1,232.50","","-0.76%"
"02/25/2020","1,256.19","1,273.25","1,273.31","1,243.57","","-3.24%"
"02/21/2020","1,298.32","1,297.69","1,306.52","1,297.64","","-0.01%"
"02/20/2020","1,298.49","1,307.11","1,312.34","1,296.63","","0.22%"
"02/19/2020","1,295.66","1,297.77","1,300.40","1,292.32","","0.37%"
"02/18/2020","1,290.94","1,300.34","1,302.31","1,287.87","","-1.26%"
"02/17/2020","1,307.43","1,306.87","1,309.25","1,298.42","","-0.81%"
"02/14/2020","1,318.16","1,318.91","1,319.38","1,314.75","","-0.59%"
"02/13/2020","1,326.00","1,327.98","1,329.27","1,322.97","","-0.36%"
"02/12/2020","1,330.76","1,332.26","1,332.82","1,324.18","","-0.02%"
"02/10/2020","1,331.06","1,329.45","1,335.83","1,328.22","","-0.72%"
